pop rep mig tem esp abund1 abund2 
400 1 0 1730 31 32 0 
400 1 0 1730 84 19 0 
400 1 0 1730 51 0 44 
400 1 0 1730 70 0 156 
400 1 0 1730 81 92 0 
400 1 0 1730 85 11 0 
400 1 0 1740 31 68 0 
400 1 0 1740 51 0 62 
400 1 0 1740 70 0 138 
400 1 0 1740 81 92 0 
400 1 0 1740 82 7 0 
400 1 0 1740 83 7 0 
400 1 0 1740 84 26 0 
400 1 0 1750 31 98 0 
400 1 0 1750 51 0 55 
400 1 0 1750 70 0 145 
400 1 0 1750 81 53 0 
400 1 0 1750 82 16 0 
400 1 0 1750 84 33 0 
400 1 0 1760 31 93 0 
400 1 0 1760 51 0 45 
400 1 0 1760 70 0 155 
400 1 0 1760 81 65 0 
400 1 0 1760 82 11 0 
400 1 0 1760 84 31 0 
400 1 0 1770 31 96 0 
400 1 0 1770 51 0 78 
400 1 0 1770 70 0 122 
400 1 0 1770 81 46 0 
400 1 0 1770 82 11 0 
400 1 0 1770 84 47 0 
400 1 0 1780 31 96 0 
400 1 0 1780 86 17 0 
400 1 0 1780 51 0 56 
400 1 0 1780 70 0 144 
400 1 0 1780 81 37 0 
400 1 0 1780 84 50 0 
400 1 0 1790 31 71 0 
400 1 0 1790 51 0 58 
400 1 0 1790 70 0 142 
400 1 0 1790 81 29 0 
400 1 0 1790 84 96 0 
400 1 0 1790 86 4 0 
400 1 0 1800 31 75 0 
400 1 0 1800 87 4 0 
400 1 0 1800 51 0 46 
400 1 0 1800 70 0 154 
400 1 0 1800 81 15 0 
400 1 0 1800 84 106 0 
400 1 0 1810 31 64 0 
400 1 0 1810 51 0 34 
400 1 0 1810 70 0 166 
400 1 0 1810 81 40 0 
400 1 0 1810 84 94 0 
400 1 0 1810 87 2 0 
400 1 0 1820 31 27 0 
400 1 0 1820 88 14 0 
400 1 0 1820 89 11 0 
400 1 0 1820 90 21 0 
400 1 0 1820 91 5 0 
400 1 0 1820 51 0 19 
400 1 0 1820 70 0 181 
400 1 0 1820 81 13 0 
400 1 0 1820 84 109 0 
400 1 0 1830 31 22 0 
400 1 0 1830 51 0 9 
400 1 0 1830 70 0 191 
400 1 0 1830 81 7 0 
400 1 0 1830 92 3 0 
400 1 0 1830 84 82 0 
400 1 0 1830 88 17 0 
400 1 0 1830 89 15 0 
400 1 0 1830 90 54 0 
400 1 0 1840 31 20 0 
400 1 0 1840 51 7 19 
400 1 0 1840 70 81 111 
400 1 0 1840 81 7 0 
400 1 0 1840 84 58 38 
400 1 0 1840 88 3 16 
400 1 0 1840 89 14 8 
400 1 0 1840 90 10 8 
400 1 0 1850 31 15 0 
400 1 0 1850 93 5 0 
400 1 0 1850 51 0 62 
400 1 0 1850 70 103 64 
400 1 0 1850 81 4 0 
400 1 0 1850 84 47 0 
400 1 0 1850 94 0 31 
400 1 0 1850 88 0 11 
400 1 0 1850 89 14 27 
400 1 0 1850 90 12 0 
400 1 0 1850 95 0 5 
400 1 0.323333 1860 31 3 0 
400 1 0.323333 1860 51 34 34 
400 1 0.323333 1860 70 51 41 
400 1 0.323333 1860 96 23 30 
400 1 0.323333 1860 97 1 0 
400 1 0.323333 1860 84 46 58 
400 1 0.323333 1860 88 7 3 
400 1 0.323333 1860 89 7 9 
400 1 0.323333 1860 98 5 5 
400 1 0.323333 1860 90 12 2 
400 1 0.323333 1860 94 4 10 
400 1 0.323333 1860 95 7 8 
400 1 0 1870 31 9 0 
400 1 0 1870 99 19 0 
400 1 0 1870 100 12 0 
400 1 0 1870 51 0 54 
400 1 0 1870 70 48 55 
400 1 0 1870 101 16 11 
400 1 0 1870 102 8 0 
400 1 0 1870 84 0 39 
400 1 0 1870 103 0 25 
400 1 0 1870 89 41 0 
400 1 0 1870 90 5 0 
400 1 0 1870 95 10 2 
400 1 0 1870 96 32 0 
400 1 0 1870 104 0 12 
400 1 0 1870 105 0 2 
400 1 0 1880 51 0 48 
400 1 0 1880 70 71 0 
400 1 0 1880 106 0 29 
400 1 0 1880 84 0 53 
400 1 0 1880 89 1 0 
400 1 0 1880 90 6 0 
400 1 0 1880 95 11 0 
400 1 0 1880 96 31 0 
400 1 0 1880 99 12 0 
400 1 0 1880 100 23 0 
400 1 0 1880 101 45 0 
400 1 0 1880 107 0 28 
400 1 0 1880 103 0 23 
400 1 0 1880 104 0 19 
400 1 0 1890 51 0 92 
400 1 0 1890 70 58 0 
400 1 0 1890 84 0 5 
400 1 0 1890 108 0 1 
400 1 0 1890 96 18 0 
400 1 0 1890 99 18 0 
400 1 0 1890 100 28 0 
400 1 0 1890 101 78 0 
400 1 0 1890 103 0 8 
400 1 0 1890 104 0 8 
400 1 0 1890 106 0 41 
400 1 0 1890 107 0 45 
400 1 0 1900 51 0 71 
400 1 0 1900 109 0 27 
400 1 0 1900 110 11 0 
400 1 0 1900 70 23 0 
400 1 0 1900 96 30 0 
400 1 0 1900 99 8 0 
400 1 0 1900 100 24 0 
400 1 0 1900 101 104 0 
400 1 0 1900 103 0 13 
400 1 0 1900 104 0 9 
400 1 0 1900 106 0 50 
400 1 0 1900 107 0 30 
400 1 0.323333 1910 51 12 8 
400 1 0.323333 1910 70 17 29 
400 1 0.323333 1910 96 20 22 
400 1 0.323333 1910 101 106 69 
400 1 0.323333 1910 103 8 4 
400 1 0.323333 1910 106 21 24 
400 1 0.323333 1910 107 10 31 
400 1 0.323333 1910 109 6 13 
400 1 0.323333 1920 70 16 18 
400 1 0.323333 1920 96 6 16 
400 1 0.323333 1920 101 120 96 
400 1 0.323333 1920 106 15 30 
400 1 0.323333 1920 107 23 10 
400 1 0.323333 1920 111 3 0 
400 1 0.323333 1920 109 17 30 
400 1 0.323333 1930 70 24 25 
400 1 0.323333 1930 96 15 16 
400 1 0.323333 1930 101 75 79 
400 1 0.323333 1930 106 41 42 
400 1 0.323333 1930 107 15 19 
400 1 0.323333 1930 109 30 19 
400 1 0.323333 1940 70 19 28 
400 1 0.323333 1940 96 18 18 
400 1 0.323333 1940 101 64 55 
400 1 0.323333 1940 106 54 57 
400 1 0.323333 1940 107 19 21 
400 1 0.323333 1940 109 26 21 
400 1 0.323333 1950 70 19 13 
400 1 0.323333 1950 96 5 17 
400 1 0.323333 1950 101 49 41 
400 1 0.323333 1950 112 0 1 
400 1 0.323333 1950 106 48 54 
400 1 0.323333 1950 107 44 34 
400 1 0.323333 1950 109 35 40 
400 1 0.323333 1960 70 28 16 
400 1 0.323333 1960 101 40 46 
400 1 0.323333 1960 106 56 55 
400 1 0.323333 1960 107 51 59 
400 1 0.323333 1960 109 25 24 
400 1 0 1970 70 18 13 
400 1 0 1970 101 54 45 
400 1 0 1970 106 47 62 
400 1 0 1970 107 49 55 
400 1 0 1970 109 29 25 
400 1 0 1970 113 3 0 
400 1 0 1980 70 43 0 
400 1 0 1980 114 0 17 
400 1 0 1980 101 56 52 
400 1 0 1980 115 53 0 
400 1 0 1980 106 0 69 
400 1 0 1980 116 31 0 
400 1 0 1980 107 0 48 
400 1 0 1980 109 17 0 
400 1 0 1980 117 0 14 
400 1 0 1990 70 54 0 
400 1 0 1990 101 40 0 
400 1 0 1990 118 0 34 
400 1 0 1990 119 0 6 
400 1 0 1990 106 0 68 
400 1 0 1990 107 0 48 
400 1 0 1990 109 2 0 
400 1 0 1990 114 0 27 
400 1 0 1990 115 46 0 
400 1 0 1990 116 58 0 
400 1 0 1990 117 0 17 
400 1 0 2000 70 85 0 
400 1 0 2000 101 20 0 
400 1 0 2000 106 0 82 
400 1 0 2000 107 0 36 
400 1 0 2000 120 0 17 
400 1 0 2000 114 0 22 
400 1 0 2000 115 33 0 
400 1 0 2000 121 16 0 
400 1 0 2000 116 46 0 
400 1 0 2000 117 0 12 
400 1 0 2000 118 0 31 
